channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
CodeWithChris,5 Future-Proof iOS Development Topics You Should Learn!,https://www.youtube.com/watch?v=Dnqw_QJPLg8,6/30/23,4:17,6641,281,12,5futureproofiosdevelopmenttopicsyoushouldlearn.txt,2
CodeWithChris,How to build an iOS Streaks App and Widget,https://www.youtube.com/watch?v=Z_m5d8RS4xU,6/23/23,43:26:00,13109,278,23,howtobuildaniosstreaksappandwidget.txt,2
CodeWithChris,Exploring Interactive Widgets - SwiftUI and Xcode 15,https://www.youtube.com/watch?v=krjkKdl4yr0,6/16/23,4:59,11185,181,23,exploringinteractivewidgetsswiftuiandxcode15.txt,2
CodeWithChris,Why SwiftData is a Top 3 WWDC announcement,https://www.youtube.com/watch?v=803ElynYPRg,6/11/23,0:28,2964,109,1,whyswiftdataisatop3wwdcannouncement.txt,2
CodeWithChris,Widget Interactivity and Transitions is the BEST WWDC announcement,https://www.youtube.com/watch?v=1sE7LDNSMD8,6/10/23,0:50,1868,92,0,widgetinteractivityandtransitionsisthebestwwdcannouncement.txt,2
CodeWithChris,Why SwiftUI Animations ranks #2 on my WWDC announcements list,https://www.youtube.com/watch?v=YHMc-sCSERE,6/10/23,0:37,3756,186,1,whyswiftuianimationsranks2onmywwdcannouncementslist.txt,2
CodeWithChris,Why Swift Macros is #4 on my WWDC announcement rankings,https://www.youtube.com/watch?v=4QIFkWQUQ3A,6/10/23,0:40,1657,80,0,whyswiftmacrosis4onmywwdcannouncementrankings.txt,2
CodeWithChris,Why Vision Pro is a Top 5 WWDC announcement,https://www.youtube.com/watch?v=axuzPwrWOsA,6/10/23,0:51,874,44,3,whyvisionproisatop5wwdcannouncement.txt,2
CodeWithChris,My Top 5 Announcements of WWDC23 as a Developer,https://www.youtube.com/watch?v=wno862K3iBk,6/7/23,4:07,8655,335,21,mytop5announcementsofwwdc23asadeveloper.txt,2
CodeWithChris,Completing the Game - The Tic-Tc-Toe App (Lesson 8),https://www.youtube.com/watch?v=i0QUj2AtiYM,5/24/23,19:04,3377,60,18,completingthegamethetictctoeapplesson8.txt,2
CodeWithChris,MultiPeerConnectivity Framework - The Tic-Tac-Toe App (Lesson 7),https://www.youtube.com/watch?v=85-bxgN42p4,5/17/23,26:15:00,3678,80,3,multipeerconnectivityframeworkthetictactoeapplesson7.txt,2
CodeWithChris,Code Refactoring - The Tic-Tac-Toe App (Lesson 6),https://www.youtube.com/watch?v=KuJ_DOj-e0M,5/10/23,16:00,1948,31,1,coderefactoringthetictactoeapplesson6.txt,2
CodeWithChris,Challenge your Device - The Tic-Tac-Toe App (Lesson 5),https://www.youtube.com/watch?v=FsXYpA_PxlE,5/3/23,7:57,2219,39,3,challengeyourdevicethetictactoeapplesson5.txt,2
CodeWithChris,Two Player Game - The Tic-Tac-Toe App (Lesson 4),https://www.youtube.com/watch?v=grORdnAm-cI,4/26/23,23:59,4006,80,5,twoplayergamethetictactoeapplesson4.txt,2
CodeWithChris,Making a Tic Tac Toe Game - Game Planning (Lesson 3),https://www.youtube.com/watch?v=ybAZFVCyFvU,4/19/23,8:17,3793,65,11,makingatictactoegamegameplanninglesson3.txt,2
CodeWithChris,Making a Tic Tac Toe Game - Introduction and Setup (Lesson 1-2),https://www.youtube.com/watch?v=vijdsCSjfq0,4/12/23,26:09:00,12108,221,23,makingatictactoegameintroductionandsetuplesson12.txt,2
CodeWithChris,How to Make an App in 8 Days (2024) - Full Walkthrough,https://www.youtube.com/watch?v=K0t-RCSlasE,4/6/23,3:00:49,678529,8738,366,howtomakeanappin8days2024fullwalkthrough.txt,2
CodeWithChris,Introducing the SwiftUI Menu App Series!,https://www.youtube.com/watch?v=67ImaQ5P2Oc,3/27/23,3:35,17407,377,24,introducingtheswiftuimenuappseries.txt,2
CodeWithChris,Creating the Logic - Lesson 8 (2024 / SwiftUI),https://www.youtube.com/watch?v=YDtZrQjrp10,2/8/23,26:15:00,34820,972,132,creatingthelogiclesson82024swiftui.txt,2
CodeWithChris,SwiftUI Buttons and Properties - Lesson 7 (2024 / SwiftUI),https://www.youtube.com/watch?v=q3KRE-MyCO8,1/18/23,19:48,44231,1199,85,swiftuibuttonsandpropertieslesson72024swiftui.txt,2
CodeWithChris,Swift Functions - Lesson 6 (2024 / SwiftUI),https://www.youtube.com/watch?v=r-wkDztkB0E,12/21/22,22:11,39496,1193,84,swiftfunctionslesson62024swiftui.txt,2
CodeWithChris,Introduction to Swift Coding - Lesson 5 (2024 / SwiftUI),https://www.youtube.com/watch?v=Hhf5pnWG1II,12/14/22,18:53,44020,1743,92,introductiontoswiftcodinglesson52024swiftui.txt,2
CodeWithChris,Starting The War Card Game App - Lesson 4 (2024 / SwiftUI),https://www.youtube.com/watch?v=2Zi-looUuIA,12/7/22,15:59,64844,2771,101,startingthewarcardgameapplesson42024swiftui.txt,2
CodeWithChris,How to Build a User Interface in Xcode - Lesson 3 (2024 / SwiftUI),https://www.youtube.com/watch?v=PCvopT3Wnek,11/30/22,29:17:00,98105,2700,124,howtobuildauserinterfaceinxcodelesson32024swiftui.txt,2
CodeWithChris,Intro to Xcode 14 - Lesson 2 (2024 / SwiftUI),https://www.youtube.com/watch?v=8dVLNxs0kTE,11/23/22,19:20,95500,1600,85,introtoxcode14lesson22024swiftui.txt,2
CodeWithChris,How to Make an App - Lesson 1 (2024 / SwiftUI),https://www.youtube.com/watch?v=HJDCXdhQaP0,11/16/22,27:21:00,401338,8213,330,howtomakeanapplesson12024swiftui.txt,2
CodeWithChris,How to Use Custom Fonts in SwiftUI,https://www.youtube.com/watch?v=4PI04Yj3Ngs,10/31/22,11:13,20469,343,43,howtousecustomfontsinswiftui.txt,2
CodeWithChris,How I'd Learn iOS Development Starting Over!,https://www.youtube.com/watch?v=mG8A25FqLKQ,10/24/22,4:48,54245,1247,73,howidlearniosdevelopmentstartingover.txt,2
CodeWithChris,How to Implement Delete Account in Your App,https://www.youtube.com/watch?v=TC6d4pub1jU,10/17/22,15:17,13282,140,12,howtoimplementdeleteaccountinyourapp.txt,2
CodeWithChris,How to Build a Custom Tab Bar in SwiftUI,https://www.youtube.com/watch?v=R_KZwX-yP4o,10/10/22,26:22:00,34749,493,54,howtobuildacustomtabbarinswiftui.txt,2
CodeWithChris,Xcode Tutorial - Step by Step for Beginners,https://www.youtube.com/watch?v=EJQW864XpmA,10/3/22,56:52:00,332808,6017,300,xcodetutorialstepbystepforbeginners.txt,2
