channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,Unnamed: 9
Bro Code,MySQL ORDER BY clause is easy,https://www.youtube.com/watch?v=R-5F3BF8IeY,11/2/22,2:37,20055,440,8,mysqlorderbyclauseiseasy.txt,2
Bro Code,MySQL wild cards are easy,https://www.youtube.com/watch?v=T11d2ScMtk8,11/2/22,4:18,24223,585,11,mysqlwildcardsareeasy.txt,2
Bro Code,MySQL logical operators are easy,https://www.youtube.com/watch?v=lScJW5Qz_5k,11/2/22,5:57,23496,481,16,mysqllogicaloperatorsareeasy.txt,2
Bro Code,Python weight conversion exercise 🏋️,https://www.youtube.com/watch?v=80kjCBRjkmU,10/31/22,4:01,51283,1169,59,pythonweightconversionexercise.txt,2
Bro Code,Functions in MySQL are easy,https://www.youtube.com/watch?v=9HXJUGT-06w,10/31/22,3:45,69246,1396,16,functionsinmysqlareeasy.txt,2
Bro Code,Python compound interest calculator 💵,https://www.youtube.com/watch?v=aM5dttidg4Q,10/30/22,7:36,40379,910,37,pythoncompoundinterestcalculator.txt,2
Bro Code,"MySQL: JOINS are easy (INNER, LEFT, RIGHT)",https://www.youtube.com/watch?v=G3lJAxg1cy8,10/30/22,5:04,368743,9883,266,mysqljoinsareeasyinnerleftright.txt,2
Bro Code,Credit card validator in Python 💳,https://www.youtube.com/watch?v=LqXIJjcRmGI,10/27/22,8:54,65048,1743,81,creditcardvalidatorinpython.txt,2
Bro Code,MySQL: FOREIGN KEYS are easy (kind of),https://www.youtube.com/watch?v=rFssfx37UJw,10/27/22,8:17,204132,3059,59,mysqlforeignkeysareeasykindof.txt,2
Bro Code,Nested loops in Python are easy ➿,https://www.youtube.com/watch?v=APWy6Pc83gE,10/26/22,5:35,280642,6436,141,nestedloopsinpythonareeasy.txt,2
Bro Code,Countdown timer program in Python ⌛,https://www.youtube.com/watch?v=KseiSR0MCTI,10/25/22,5:56,130009,2871,121,countdowntimerprograminpython.txt,2
Bro Code,MySQL: AUTO_INCREMENT is awesome,https://www.youtube.com/watch?v=ALht4W2QxqY,10/25/22,3:55,56527,802,29,mysqlautoincrementisawesome.txt,2
Bro Code,For loops in Python are easy 🔁,https://www.youtube.com/watch?v=KWgYha0clzw,10/23/22,5:06,279242,6569,112,forloopsinpythonareeasy.txt,2
Bro Code,MySQL: PRIMARY KEYS are easy,https://www.youtube.com/watch?v=620DzFVz41o,10/23/22,5:25,44032,822,19,mysqlprimarykeysareeasy.txt,2
Bro Code,MySQL: DEFAULT constraint is easy,https://www.youtube.com/watch?v=f4DEKHc9wLk,10/22/22,8:19,26364,510,15,mysqldefaultconstraintiseasy.txt,2
Bro Code,While loops in Python are easy ♾️,https://www.youtube.com/watch?v=rRTjPnVooxE,10/22/22,6:58,336919,9361,224,whileloopsinpythonareeasy.txt,2
Bro Code,MySQL: CURRENT_DATE() & CURRENT_TIME(),https://www.youtube.com/watch?v=YEGM_S8mQEI,10/21/22,2:46,46221,703,18,mysqlcurrentdatecurrenttime.txt,2
Bro Code,Format specifiers in Python are awesome 💬,https://www.youtube.com/watch?v=FrvBwdAU2dQ,10/20/22,5:21,70387,2159,79,formatspecifiersinpythonareawesome.txt,2
Bro Code,MySQL: CHECK constraint is easy,https://www.youtube.com/watch?v=EeG2boJCXbc,10/20/22,3:57,35412,675,25,mysqlcheckconstraintiseasy.txt,2
Bro Code,String indexing in Python is easy ✂️,https://www.youtube.com/watch?v=7pXf1DUuaIo,10/18/22,7:28,56684,1421,51,stringindexinginpythoniseasy.txt,2
Bro Code,MySQL: NOT NULL constraint,https://www.youtube.com/watch?v=unzHhq82mKU,10/18/22,2:53,38192,578,16,mysqlnotnullconstraint.txt,2
Bro Code,MySQL: UNIQUE constraint,https://www.youtube.com/watch?v=Of_-2pBeL0g,10/18/22,4:43,35232,636,19,mysqluniqueconstraint.txt,2
Bro Code,Logical operators in Python are easy ☀️,https://www.youtube.com/watch?v=W7luvtXeQTA,10/17/22,5:04,83477,1994,65,logicaloperatorsinpythonareeasy.txt,2
Bro Code,"MySQL: AUTOCOMMIT, COMMIT, ROLLBACK",https://www.youtube.com/watch?v=GOQVlrQohtM,10/17/22,2:38,77521,1262,28,mysqlautocommitcommitrollback.txt,2
Bro Code,Python calculator program 🧮,https://www.youtube.com/watch?v=BX6_YBPr7Jw,10/17/22,3:55,145731,2653,120,pythoncalculatorprogram.txt,2
Bro Code,MySQL: How to UPDATE and DELETE data from a TABLE,https://www.youtube.com/watch?v=OB2leB2iZ6U,10/13/22,3:32,67298,961,45,mysqlhowtoupdateanddeletedatafromatable.txt,2
Bro Code,Python temperature conversion program 🌡️,https://www.youtube.com/watch?v=fy5QsDJmctQ,10/13/22,3:59,51867,1029,61,pythontemperatureconversionprogram.txt,2
Bro Code,MySQL: How to SELECT data from a TABLE,https://www.youtube.com/watch?v=kUDznItqKbI,10/12/22,5:01,60840,1098,32,mysqlhowtoselectdatafromatable.txt,2
Bro Code,"If statements in Python are easy (if, elif, else) 🤔",https://www.youtube.com/watch?v=FvMPfrgGeKs,10/12/22,8:21,121679,2917,113,ifstatementsinpythonareeasyifelifelse.txt,2
Bro Code,MySQL: How to INSERT rows into a TABLE,https://www.youtube.com/watch?v=Cxilfg-M158,10/11/22,5:54,103179,1492,50,mysqlhowtoinsertrowsintoatable.txt,2
Bro Code,String methods in Python are easy 🧵,https://www.youtube.com/watch?v=tb6EYiHtcXU,10/10/22,12:06,93753,2364,88,stringmethodsinpythonareeasy.txt,2
Bro Code,MySQL: How to create a TABLE,https://www.youtube.com/watch?v=XfrgCK6BX5w,10/9/22,8:10,233692,3342,108,mysqlhowtocreateatable.txt,2
Bro Code,Math in Python is easy + exercises 📐,https://www.youtube.com/watch?v=jc7TBgMS_kw,10/8/22,13:51,95926,2401,94,mathinpythoniseasyexercises.txt,2
Bro Code,User input in Python is easy + exercises ⌨️,https://www.youtube.com/watch?v=nMCOB8KElwo,10/7/22,13:04,94817,2405,211,userinputinpythoniseasyexercises.txt,2
Bro Code,MySQL: How to create a DATABASE,https://www.youtube.com/watch?v=9LQ9rGoGfYQ,10/6/22,4:01,156948,2197,83,mysqlhowtocreateadatabase.txt,2
Bro Code,Type casting in Python is easy 💱,https://www.youtube.com/watch?v=Qtq83lAoogM,10/6/22,7:37,105313,3473,115,typecastinginpythoniseasy.txt,2
Bro Code,MySQL tutorial for beginners (intro + installation) 🐬,https://www.youtube.com/watch?v=oPV2sjMG53U,10/5/22,10:30,221289,4821,490,mysqltutorialforbeginnersintroinstallation.txt,2
Bro Code,Python variables and data types you should know as a beginner ❎,https://www.youtube.com/watch?v=LKFrQXaoSMQ,10/3/22,13:31,185482,4814,201,pythonvariablesanddatatypesyoushouldknowasabeginner.txt,2
Bro Code,C++ Full Course for free ⚡️,https://www.youtube.com/watch?v=-TkoO8Z07hI,6/28/22,6:00:00,3866332,130095,4501,cfullcourseforfree.txt,2
Bro Code,C++ dynamic memory explained for beginners 🧠,https://www.youtube.com/watch?v=fc19HhHKtrA,5/23/22,5:49,6970,225,13,cdynamicmemoryexplainedforbeginners.txt,2
Bro Code,A game of Pong written in JavaScript 🏓,https://www.youtube.com/watch?v=AiFqApeurqI,4/23/22,24:48:00,74222,1802,161,agameofpongwritteninjavascript.txt,2
Bro Code,A game of Snake written in JavaScript 🐍,https://www.youtube.com/watch?v=Je0B3nHhKmM,4/23/22,28:50:00,70622,1604,103,agameofsnakewritteninjavascript.txt,2
Bro Code,A game of TicTacToe written in JavaScript ⭕,https://www.youtube.com/watch?v=AnmwHjpEhtA,4/23/22,18:57,109595,2154,97,agameoftictactoewritteninjavascript.txt,2
Bro Code,A game of Rock Paper Scissors written in JavaScript ✋,https://www.youtube.com/watch?v=n1_vHArDBRA,4/23/22,11:36,55830,1010,51,agameofrockpaperscissorswritteninjavascript.txt,2
Bro Code,A stopwatch written in JavaScript ⏱️,https://www.youtube.com/watch?v=8Nsb9cjmOVA,4/23/22,12:14,31683,847,67,astopwatchwritteninjavascript.txt,2
Bro Code,Learn how JavaScript COOKIES work! 🍪,https://www.youtube.com/watch?v=i7oL_K_FmM8,4/23/22,14:15,48696,1229,42,learnhowjavascriptcookieswork.txt,2
Bro Code,What are while loops? ♾️,https://www.youtube.com/watch?v=XCxHhfJq1LU,4/22/22,3:06,16174,443,35,whatarewhileloops.txt,2
Bro Code,What are logical operators? 🔣,https://www.youtube.com/watch?v=UiF-QgCBOhM,4/22/22,5:02,14044,362,22,whatarelogicaloperators.txt,2
Bro Code,Useful string methods in C++ 〰️,https://www.youtube.com/watch?v=KTr0SZTW9nI,4/22/22,6:35,20419,694,31,usefulstringmethodsinc.txt,2
Bro Code,Method chaining in JavaScript ⛓️【1 minute】,https://www.youtube.com/watch?v=YIp4fHeO8Rk,4/22/22,1:56,16051,612,17,methodchaininginjavascript1minute.txt,2
Bro Code,String slicing in JavaScript ✂️【3 minutes】,https://www.youtube.com/watch?v=5CgPaeWy4yQ,4/22/22,3:55,22313,819,24,stringslicinginjavascript3minutes.txt,2
Bro Code,Useful string methods in JavaScript 〰️【4 minutes】,https://www.youtube.com/watch?v=bwqy8RZxrS4,4/22/22,4:21,19110,733,25,usefulstringmethodsinjavascript4minutes.txt,2
Bro Code,What is the ternary operator ❓,https://www.youtube.com/watch?v=dWsjatPhWHQ,4/21/22,4:41,18417,557,56,whatistheternaryoperator.txt,2
Bro Code,What is a switch? 🔀,https://www.youtube.com/watch?v=Bx9b12FCF5o,4/21/22,5:49,16827,490,41,whatisaswitch.txt,2
Bro Code,What's an if statement? 🤔,https://www.youtube.com/watch?v=kO3eEn_hgQc,4/21/22,4:57,16840,454,24,whatsanifstatement.txt,2
Bro Code,Random number generator in JavaScript 🎲【4 minutes】,https://www.youtube.com/watch?v=UZqSpuUJPa0,4/21/22,4:01,75811,2131,75,randomnumbergeneratorinjavascript4minutes.txt,2
Bro Code,Counter program in JavaScript ↕️【3 minutes】,https://www.youtube.com/watch?v=dKOT5LcouzQ,4/21/22,3:40,46677,1171,52,counterprograminjavascript3minutes.txt,2
Bro Code,C++ Hypotenuse calculator practice program 📐,https://www.youtube.com/watch?v=LvfUeY4-_1k,4/20/22,2:42,19912,516,30,chypotenusecalculatorpracticeprogram.txt,2
Bro Code,Hypotenuse calculator practice program in JavaScript 📐【6 minutes】,https://www.youtube.com/watch?v=d8LrQ06j4w8,4/20/22,6:21,23981,822,33,hypotenusecalculatorpracticeprograminjavascript6minutes.txt,2
Bro Code,Useful math related functions in C++ 🔢,https://www.youtube.com/watch?v=LXq3OhajeeU,4/20/22,3:28,23341,616,23,usefulmathrelatedfunctionsinc.txt,2
Bro Code,Math methods in JavaScript 🔢【3 minutes】,https://www.youtube.com/watch?v=xR82Jx4pqIc,4/20/22,3:39,49396,1728,46,mathmethodsinjavascript3minutes.txt,2
Bro Code,How to accept user input in C++? ⌨️,https://www.youtube.com/watch?v=imiIhu9u670,4/19/22,5:31,36235,943,42,howtoacceptuserinputinc.txt,2
Bro Code,Const in JavaScript 🚫【3 minutes】,https://www.youtube.com/watch?v=49S8P_MFGOY,4/19/22,3:03,26779,964,33,constinjavascript3minutes.txt,2
Bro Code,What are arithmetic operators? 🧮,https://www.youtube.com/watch?v=6am27D60i84,4/19/22,5:40,19765,576,25,whatarearithmeticoperators.txt,2
Bro Code,Type conversion in JavaScript 💱【4 minutes】,https://www.youtube.com/watch?v=I68O9oazLbo,4/19/22,4:31,53956,1131,34,typeconversioninjavascript4minutes.txt,2
Bro Code,What is a const? 🚫,https://www.youtube.com/watch?v=MwQEaCsS6UM,4/18/22,3:24,26756,834,63,whatisaconst.txt,2
Bro Code,Variables and basic data types ✗,https://www.youtube.com/watch?v=4psGUiKacPQ,4/16/22,10:44,48961,1183,112,variablesandbasicdatatypes.txt,2
Bro Code,C++ tutorial for beginners 👨‍💻,https://www.youtube.com/watch?v=S3nx34WFXjI,4/15/22,14:00,187816,4098,165,ctutorialforbeginners.txt,2
Bro Code,JavaScript Full Course for free 🌐,https://www.youtube.com/watch?v=8dWL3wF_OMw,3/5/22,8:00:00,2760839,85975,2624,javascriptfullcourseforfree.txt,2
Bro Code,Learn Data Structures and Algorithms for free 📈,https://www.youtube.com/watch?v=CBYHwZcbD-s,11/11/21,4:00:15,1650834,73031,1500,learndatastructuresandalgorithmsforfree.txt,2
Bro Code,Learn Tree traversal in 3 minutes 🧗,https://www.youtube.com/watch?v=b_NjndniOqY,11/10/21,3:56,91991,2329,47,learntreetraversalin3minutes.txt,2
Bro Code,Learn Binary search trees in 20 minutes 🔍,https://www.youtube.com/watch?v=Gt2yBZAhsGM,11/10/21,20:25,153130,3126,83,learnbinarysearchtreesin20minutes.txt,2
Bro Code,How to calculate EXECUTION TIME in Java! ⏱️,https://www.youtube.com/watch?v=dOYieTlItMM,11/10/21,1:53,34547,901,61,howtocalculateexecutiontimeinjava.txt,2
Bro Code,Tree data structures in 2 minutes 🌳,https://www.youtube.com/watch?v=Etpc_-br5rI,11/8/21,2:55,45279,1454,33,treedatastructuresin2minutes.txt,2
Bro Code,Learn Breadth First Search in 6 minutes ↔️,https://www.youtube.com/watch?v=7Cox-J7onXw,11/5/21,6:41,36605,906,40,learnbreadthfirstsearchin6minutes.txt,2
Bro Code,Learn Depth First Search in 7 minutes ⬇️,https://www.youtube.com/watch?v=by93qH4ACxo,11/4/21,7:41,76424,1519,43,learndepthfirstsearchin7minutes.txt,2
Bro Code,Learn Adjacency Lists in 8 minutes 📑,https://www.youtube.com/watch?v=ee6zIj4J3-Y,11/3/21,8:29,55938,1016,24,learnadjacencylistsin8minutes.txt,2
Bro Code,Learn Adjacency Matrix in 10 minutes ⬜,https://www.youtube.com/watch?v=B28xAWEerK8,11/3/21,9:52,49773,1075,32,learnadjacencymatrixin10minutes.txt,2
Bro Code,Learn Graphs in 5 minutes 🌐,https://www.youtube.com/watch?v=-VgHk7UMPP4,10/27/21,5:17,107017,3147,78,learngraphsin5minutes.txt,2
Bro Code,Learn Hash Tables in 13 minutes #️⃣,https://www.youtube.com/watch?v=FsfRsGFHuv4,10/20/21,13:26,340601,8101,169,learnhashtablesin13minutes.txt,2
Bro Code,Learn Priority Queue data structures in 5 minutes 🥇,https://www.youtube.com/watch?v=7z_HXFZqXqc,10/17/21,5:01,126495,2793,96,learnpriorityqueuedatastructuresin5minutes.txt,2
Bro Code,Learn Interpolation search in 8 minutes ❓,https://www.youtube.com/watch?v=YSVS5GG1JuI,10/16/21,8:24,39160,1000,48,learninterpolationsearchin8minutes.txt,2
Bro Code,Learn Linear Search in 3 minutes ⬇️,https://www.youtube.com/watch?v=246V51AWwZM,10/16/21,3:42,99782,2090,49,learnlinearsearchin3minutes.txt,2
Bro Code,C Programming Full Course for free 🕹️,https://www.youtube.com/watch?v=87SH2Cn0s9A,10/7/21,4:05:00,2948120,96007,3731,cprogrammingfullcourseforfree.txt,2
Bro Code,C 2D arrays ⬜,https://www.youtube.com/watch?v=Vh4krbTnTAA,10/6/21,7:33,72290,1690,33,c2darrays.txt,2
Bro Code,C break vs continue 🥊,https://www.youtube.com/watch?v=N1twTeNMdOE,10/6/21,2:21,29244,1000,19,cbreakvscontinue.txt,2
Bro Code,C Tic Tac Toe game ⭕,https://www.youtube.com/watch?v=_889aB2D1KI,10/6/21,20:08,154500,3923,143,ctictactoegame.txt,2
Bro Code,C reading files 🔎,https://www.youtube.com/watch?v=Hzg3kCHJcxI,10/6/21,4:33,48900,1446,34,creadingfiles.txt,2
Bro Code,C writing files✍️,https://www.youtube.com/watch?v=UqB4EgUxapM,10/6/21,4:20,42957,1385,28,cwritingfiles.txt,2
Bro Code,C pointers explained👉,https://www.youtube.com/watch?v=DplxIq0mc_Y,10/6/21,8:04,155610,7348,145,cpointersexplained.txt,2
Bro Code,Learn C memory addresses in 7 minutes 📬,https://www.youtube.com/watch?v=1KVpi0VN82E,10/6/21,7:01,57757,1721,38,learncmemoryaddressesin7minutes.txt,2
Bro Code,C bitwise operators 🔣,https://www.youtube.com/watch?v=BGeOwlIGRGI,10/6/21,6:47,70399,2227,64,cbitwiseoperators.txt,2
Bro Code,C quiz game 💯,https://www.youtube.com/watch?v=yD3MGmGtlWY,10/6/21,9:25,40945,845,59,cquizgame.txt,2
Bro Code,C number guessing game 🔢,https://www.youtube.com/watch?v=maVv62OPjPs,10/6/21,6:22,24530,687,35,cnumberguessinggame_2.txt,2
Bro Code,C random numbers 🎲,https://www.youtube.com/watch?v=CJ37J_Cdd8Q,10/6/21,3:15,56861,1233,36,crandomnumbers.txt,2
Bro Code,C enums 📅,https://www.youtube.com/watch?v=oW5UusoWEY0,10/6/21,4:27,53446,1497,39,cenums.txt,2
Bro Code,C array of structs 🏫,https://www.youtube.com/watch?v=Lk-b45vrT8U,10/6/21,4:12,61522,1337,35,carrayofstructs.txt,2
Bro Code,C typedef 📛,https://www.youtube.com/watch?v=CI9dRTvzgqE,10/6/21,3:33,65094,2459,33,ctypedef.txt,2
Bro Code,C structs 🏠,https://www.youtube.com/watch?v=oKXP1HZ8xIs,10/6/21,4:12,187480,4524,51,cstructs.txt,2
Bro Code,C sort an array 💱,https://www.youtube.com/watch?v=qLVrwCvVPGo,10/6/21,6:02,82454,1705,69,csortanarray.txt,2
Bro Code,C swap values of two variables 🥤,https://www.youtube.com/watch?v=CV74aNbKrpo,10/6/21,3:53,24393,653,23,cswapvaluesoftwovariables.txt,2
Bro Code,C array of strings🧵,https://www.youtube.com/watch?v=IqcJSGh1AWs,10/6/21,2:54,73271,1253,41,carrayofstrings.txt,2
Bro Code,C print an array with loop 🔃,https://www.youtube.com/watch?v=shLeCvDQYp4,10/6/21,4:40,47898,1192,24,cprintanarraywithloop.txt,2
Bro Code,C arrays 🗃️,https://www.youtube.com/watch?v=eE9MnoS0lc0,10/6/21,4:33,116761,2538,43,carrays.txt,2
Bro Code,C nested loops ➰,https://www.youtube.com/watch?v=ZAdgoWlX1v0,10/6/21,5:18,41692,939,47,cnestedloops.txt,2
Bro Code,C do while loop 🤸‍♂️,https://www.youtube.com/watch?v=BIiE6LNy6Ck,10/6/21,3:24,53005,1194,42,cdowhileloop.txt,2
Bro Code,C while loops ♾️,https://www.youtube.com/watch?v=ufFAFx5Qn3w,10/6/21,3:51,55361,1222,15,cwhileloops.txt,2
Bro Code,C for loops 🔁,https://www.youtube.com/watch?v=b4DPj0XAfSg,10/6/21,3:23,125955,2774,42,cforloops.txt,2
Bro Code,C string functions 🔠,https://www.youtube.com/watch?v=5p4YpQmZdwU,10/6/21,5:03,57438,1537,52,cstringfunctions.txt,2
Bro Code,C ternary operator ❓,https://www.youtube.com/watch?v=NstoL1ngTp8,10/6/21,2:53,25461,735,20,cternaryoperator.txt,2
Bro Code,C return statement 🔙,https://www.youtube.com/watch?v=HuKYb1yN7Ik,10/6/21,2:42,82690,1523,34,creturnstatement.txt,2
Bro Code,C arguments 📧,https://www.youtube.com/watch?v=7VM571tSKC0,10/6/21,3:53,41030,1251,32,carguments.txt,2
Bro Code,C functions 📞,https://www.youtube.com/watch?v=ou_G7_zodR4,10/6/21,2:37,58184,1656,41,cfunctions.txt,2
Bro Code,C NOT logical operator !,https://www.youtube.com/watch?v=-hYaXsZjRe8,10/6/21,1:55,17526,571,18,cnotlogicaloperator.txt,2
Bro Code,C OR logical operator ||,https://www.youtube.com/watch?v=-2tM7L_9cHQ,10/6/21,2:01,12591,506,14,corlogicaloperator.txt,2
Bro Code,C AND logical operator &&,https://www.youtube.com/watch?v=swICwi6dGN0,10/6/21,3:36,22866,696,15,candlogicaloperator.txt,2
Bro Code,C calculator program 🖩,https://www.youtube.com/watch?v=2kKQbFsVCq8,10/6/21,4:32,49520,1021,60,ccalculatorprogram.txt,2
Bro Code,C temperature conversion program 🌡️,https://www.youtube.com/watch?v=nrAP5w6hEWk,10/6/21,6:50,21850,758,28,ctemperatureconversionprogram_2.txt,2
Bro Code,Learn CSS in 1 hour 🎨,https://www.youtube.com/watch?v=wRNinF7YQqQ,9/8/21,1:00:00,1106003,42592,1550,learncssin1hour.txt,2
Bro Code,Learn CSS icons in 3 minutes 🏠,https://www.youtube.com/watch?v=dHpMIy517E4,9/7/21,3:03,30657,1131,56,learncssiconsin3minutes.txt,2
Bro Code,Learn CSS pseudo elements in 4 minutes 🔎,https://www.youtube.com/watch?v=tb1ou6W5M5s,9/7/21,4:49,24670,1281,36,learncsspseudoelementsin4minutes.txt,2
Bro Code,Learn CSS margins in 4 minutes 📏,https://www.youtube.com/watch?v=2ZlVV0MM1a0,9/6/21,4:52,87690,2764,71,learncssmarginsin4minutes.txt,2
Bro Code,Learn CSS float in 3 minutes 🎈,https://www.youtube.com/watch?v=xIJvkm-CgFQ,9/6/21,3:17,67321,2328,61,learncssfloatin3minutes.txt,2
Bro Code,Learn CSS position in 5 minutes 🎯,https://www.youtube.com/watch?v=Pp7UXS3P6jY,9/6/21,5:58,139967,6170,162,learncsspositionin5minutes.txt,2
Bro Code,Learn CSS animation in 8 minutes 🎞️,https://www.youtube.com/watch?v=O7mTUtHDP5E,9/4/21,8:54,37049,1400,44,learncssanimationin8minutes.txt,2
Bro Code,Learn CSS pseudo classes in 5 minutes 👨‍👧‍👦,https://www.youtube.com/watch?v=fWnXVwULqrE,9/4/21,5:49,30493,1423,49,learncsspseudoclassesin5minutes.txt,2
Bro Code,Learn CSS transform in 4 minutes 🔄,https://www.youtube.com/watch?v=aii2itPgRVs,9/3/21,4:09,18899,755,38,learncsstransformin4minutes.txt,2
Bro Code,Learn CSS shadows in 2 minutes 👥,https://www.youtube.com/watch?v=qTEDcXJ-dzw,9/3/21,2:56,12977,554,27,learncssshadowsin2minutes.txt,2
Bro Code,Learn CSS background in 3 minutes 🌆,https://www.youtube.com/watch?v=YA8ZciJa64k,9/2/21,3:57,38009,1276,45,learncssbackgroundin3minutes.txt,2
Bro Code,Learn CSS borders in 2 minutes 🔲,https://www.youtube.com/watch?v=6RuzhtsbSIg,9/2/21,2:36,70720,1578,56,learncssbordersin2minutes.txt,2
Bro Code,Learn CSS fonts in 3 minutes 🆒,https://www.youtube.com/watch?v=UzURcO1MnEU,9/2/21,3:21,42679,1471,51,learncssfontsin3minutes.txt,2
Bro Code,CSS tutorial for beginners 🎨,https://www.youtube.com/watch?v=xv-bBxaa7WU,9/2/21,11:01,70859,1851,57,csstutorialforbeginners.txt,2
Bro Code,Learn HTML in 1 hour 🌎,https://www.youtube.com/watch?v=HD13eq_Pmp8,9/1/21,1:00:00,2024859,83407,2767,learnhtmlin1hour.txt,2
Bro Code,Learn HTML forms in 8 minutes 📝,https://www.youtube.com/watch?v=2O8pkybH6po,9/1/21,8:39,319628,8603,173,learnhtmlformsin8minutes.txt,2
Bro Code,Learn HTML buttons in 5 minutes 🛎️,https://www.youtube.com/watch?v=_2wARy-oevQ,9/1/21,5:07,345431,5564,140,learnhtmlbuttonsin5minutes_2.txt,2
Bro Code,Learn HTML iframes in 3 minutes 🖼️,https://www.youtube.com/watch?v=aRGdDy18qfY,9/1/21,3:56,181846,3350,96,learnhtmliframesin3minutes.txt,2
Bro Code,Learn HTML meta tags in 3 minutes 🏷️,https://www.youtube.com/watch?v=bi5bfH_gVWE,9/1/21,3:57,155012,4837,119,learnhtmlmetatagsin3minutes.txt,2
Bro Code,Learn HTML span & div in 2 minutes 🏁,https://www.youtube.com/watch?v=yHX-UwAnoqk,9/1/21,2:12,68598,1565,41,learnhtmlspandivin2minutes.txt,2
Bro Code,Learn HTML colors in 3 minutes 🖍️,https://www.youtube.com/watch?v=6IQz_cF-Slk,9/1/21,3:40,36140,804,21,learnhtmlcolorsin3minutes.txt,2
Bro Code,C switch statements 🔽,https://www.youtube.com/watch?v=tjd8fQw5HTA,9/1/21,3:40,92447,2639,61,cswitchstatements.txt,2
Bro Code,C if statements ✔️,https://www.youtube.com/watch?v=xyQrVEFz9kw,9/1/21,4:06,41755,1358,33,cifstatements.txt,2
Bro Code,C hypotenuse calculator program 📐,https://www.youtube.com/watch?v=5mqHzWIzruM,9/1/21,1:55,17735,627,25,chypotenusecalculatorprogram.txt,2
Bro Code,Learn HTML hyperlinks in 3 minutes 👈,https://www.youtube.com/watch?v=gOioxltfh48,8/27/21,3:07,176143,3507,119,learnhtmlhyperlinksin3minutes.txt,2
Bro Code,C circle circumference program ⚪,https://www.youtube.com/watch?v=REtiFfgj8SU,8/27/21,2:50,20769,715,26,ccirclecircumferenceprogram.txt,2
Bro Code,C math functions 📚,https://www.youtube.com/watch?v=z9m3Qr3SowE,8/27/21,2:42,32146,1009,32,cmathfunctions.txt,2
Bro Code,Learn HTML tables in 3 minutes 📊,https://www.youtube.com/watch?v=iDA0kF5lrVk,8/24/21,3:58,276251,6295,164,learnhtmltablesin3minutes.txt,2
Bro Code,C user input ⌨️,https://www.youtube.com/watch?v=Ws-mVAJDFAw,8/24/21,6:58,46897,1359,50,cuserinput.txt,2
Bro Code,Learn HTML lists in 4 minutes 📋,https://www.youtube.com/watch?v=-kXZvKxs9oA,8/21/21,4:36,75889,2037,83,learnhtmllistsin4minutes.txt,2
Bro Code,C compile and run a C program with cmd 🏗️ (optional video),https://www.youtube.com/watch?v=ME1CNzcHOCY,8/21/21,1:59,97635,1464,54,ccompileandrunacprogramwithcmdoptionalvideo.txt,2
Bro Code,Learn HTML text formatting in 2 minutes 💬,https://www.youtube.com/watch?v=SZfoOAv9tEo,8/21/21,2:06,31686,1030,51,learnhtmltextformattingin2minutes.txt,2
Bro Code,C augmented assignment operators 🧮,https://www.youtube.com/watch?v=btgyQ-b3aYI,8/21/21,2:04,26805,1068,33,caugmentedassignmentoperators.txt,2
Bro Code,Learn HTML video in 2 minutes 🎥,https://www.youtube.com/watch?v=Ki_0iES2cGI,8/19/21,2:27,238926,5012,137,learnhtmlvideoin2minutes.txt,2
Bro Code,C arithmetic operators ➗,https://www.youtube.com/watch?v=9E3I1URu6fc,8/19/21,3:32,26207,1006,40,carithmeticoperators.txt,2
Bro Code,Learn HTML audio in 2 minutes 🔊,https://www.youtube.com/watch?v=UHjTXLAS4tU,8/17/21,2:40,115685,2279,95,learnhtmlaudioin2minutes.txt,2
Bro Code,Learn HTML images in 3 minutes 📷,https://www.youtube.com/watch?v=Hh_se2Zqsdk,8/15/21,3:50,232234,4672,159,learnhtmlimagesin3minutes.txt,2
Bro Code,C format specifiers 🔧,https://www.youtube.com/watch?v=iLZOL-hmr7M,8/15/21,3:16,63054,2130,50,cformatspecifiers.txt,2
Bro Code,Learn Quick Sort in 13 minutes ⚡,https://www.youtube.com/watch?v=Vtckgz38QHs,8/13/21,13:49,314939,9081,281,learnquicksortin13minutes.txt,2
Bro Code,HTML tutorial for beginners 🌎,https://www.youtube.com/watch?v=-CNdRywgF7M,8/11/21,9:46,100891,3220,173,htmltutorialforbeginners.txt,2
Bro Code,C data types 📊,https://www.youtube.com/watch?v=1eyf1-RU_eg,8/11/21,11:08,70872,2280,70,cdatatypes.txt,2
Bro Code,C variables 💰,https://www.youtube.com/watch?v=aIQk1O08zpg,7/16/21,7:30,70831,2538,122,cvariables.txt,2
Bro Code,C comments & escape sequences 💬,https://www.youtube.com/watch?v=8Vt9k0bh_Q8,7/14/21,5:05,46745,1612,66,ccommentsescapesequences.txt,2
Bro Code,C tutorial for beginners 🕹️,https://www.youtube.com/watch?v=nrbBmoINqtk,7/13/21,12:37,222533,5999,350,ctutorialforbeginners_2.txt,2
Bro Code,Learn Merge Sort in 13 minutes 🔪,https://www.youtube.com/watch?v=3j0SWDX4AtU,7/12/21,13:45,279850,8602,238,learnmergesortin13minutes.txt,2
Bro Code,C# Full Course for free 🎮,https://www.youtube.com/watch?v=wxznTygnRfQ,7/5/21,4:00:01,1500767,59319,2733,cfullcourseforfree_2.txt,2
