channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename
Coding With Kids,How to Code MINECRAFT: *CAVE COMMAND - MOB SPAWNER* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=NkR4gVzC6dY,2021-10-28,15:59,93,4,5,howtocodeminecraftcavecommandmobspawnerinminecrafteducationeditionwithpython.txt
Coding With Kids,*MINECRAFT PYTHON* AGENT FARMER: Create an Automated Farm with an Agent,https://www.youtube.com/watch?v=-WUx-auxhX8,2021-11-09,11:09,278,5,1,minecraftpythonagentfarmercreateanautomatedfarmwithanagent.txt
Coding With Kids,How to Code MINECRAFT: *TOWER: How to Build a Tower in the Minecraft Metaverse Tutorial* with PYTHON,https://www.youtube.com/watch?v=WVqU7hsowO4,2021-11-17,9:13,186,11,1,howtocodeminecrafttowerhowtobuildatowerintheminecraftmetaversetutorialwithpython.txt
Coding With Kids,How to Code MINECRAFT: *GLASS TOWER* Build Glass Tower with Mini Garden Inside Tutorial with PYTHON,https://www.youtube.com/watch?v=fKmk0Ycrfz0,2021-12-30,10:03,114,6,1,howtocodeminecraftglasstowerbuildglasstowerwithminigardeninsidetutorialwithpython.txt
Coding With Kids,How to Code MINECRAFT: *TNT SPLEEF* Mini Game in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=e3yQpkU5J14,2022-01-07,9:37,240,7,3,howtocodeminecrafttntspleefminigameinminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *RABBIT INVASION* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=r4w2_q4TDRo,2022-01-28,10:42,187,4,1,howtocodeminecraftrabbitinvasioninminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *HORSE FARM* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=jW8u9jTnzAA,2022-02-04,10:33,178,4,1,howtocodeminecrafthorsefarminminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *1000 TNT* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=Ydkno9V29zE,2022-02-18,6:05,4186,17,3,howtocodeminecraft1000tntinminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *PIGLIN TRADING* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=Juwy8tUoXWQ,2022-03-04,8:18,205,7,1,howtocodeminecraftpiglintradinginminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *GAME OVER* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=eWlGnqAie-w,2022-03-12,6:02,88,8,1,howtocodeminecraftgameoverinminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *HOT TUB* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=viqZPKP7HhM,2022-03-25,6:05,127,6,1,howtocodeminecrafthottubinminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *TNT CANNON* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=Uk-GVRgtzGo,2022-04-14,9:46,385,7,4,howtocodeminecrafttntcannoninminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *ARENA* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=sCUz_FCFGyc,2022-04-24,10:06,415,6,1,howtocodeminecraftarenainminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *EXPLODING FOOTSTEPS* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=c9KOfrF_2t4,2022-05-13,7:48,176,5,1,howtocodeminecraftexplodingfootstepsinminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *FISHING DAY* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=hHo402JV6m4,2022-05-21,9:35,165,5,1,howtocodeminecraftfishingdayinminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *ELEMENT MASTER* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=M_2gUDhgK6c,2022-06-04,6:40,134,6,1,howtocodeminecraftelementmasterinminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *GOLEM SUMMONING* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=uqWmRN6Z1jQ,2022-08-16,10:30,565,6,0,howtocodeminecraftgolemsummoninginminecrafteducationeditionwithpython.txt
Coding With Kids,How to Code MINECRAFT: *TROLL YOUR FRIENDS* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=FBVn1mmaerw,2023-05-20,11:23,236,9,0,howtocodeminecrafttrollyourfriendsinminecrafteducationeditionwithpython.txt
Coding With Kids,*MINECRAFT PYTHON 101* Lesson 10: Creative Coding: COURSE CONCLUSION,https://www.youtube.com/watch?v=rTbZ-rDgwjM,2024-05-11,19:11,417,9,6,minecraftpython101lesson10creativecodingcourseconclusion.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create *2-Player POKEMON BATTLE GAME* 2人用ポケモンバトルゲーム v2 Tutorial,https://www.youtube.com/watch?v=r1CIB4iQed4,2021-11-04,3:50,227,6,1,secretsofcodinginscratchcreate2playerpokemonbattlegame2v2tutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create *2-Player POKEMON BATTLE GAME* 2人用ポケモンバトルゲーム v1 Tutorial,https://www.youtube.com/watch?v=NOWfcb-Ao8Y,2021-10-26,8:07,181,6,1,secretsofcodinginscratchcreate2playerpokemonbattlegame2v1tutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create an *POKEMON DEFENSE GAME* ポケモン防衛ゲーム Tutorial,https://www.youtube.com/watch?v=SdtpxqEIYBU,2021-09-21,7:33,102,4,0,secretsofcodinginscratchcreateanpokemondefensegametutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create an *EEVEELUTIONS SLASH* ブイズ Game Tutorial,https://www.youtube.com/watch?v=PH2nijk5uVs,2021-07-06,4:52,76,5,1,secretsofcodinginscratchcreateaneeveelutionsslashgametutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create an *CATCH THE DIGLETTS* ディグダ Game Tutorial,https://www.youtube.com/watch?v=hWBpGIfY8mI,2021-08-02,5:14,45,5,1,secretsofcodinginscratchcreateancatchthediglettsgametutorial.txt
Coding With Kids,"How to Create a *MUSIC PLAYER MOBILE APP"" in Thunkable: Among Us Songs!",https://www.youtube.com/watch?v=eWTG1cBTI8A,2021-03-01,4:31,722,11,3,howtocreateamusicplayermobileappinthunkableamongussongs.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create an *AMONG US TASKS* Game Tutorial,https://www.youtube.com/watch?v=eGQCoJ2O6IY,2021-01-06,6:23,471,9,3,secretsofcodinginscratchcreateanamongustasksgametutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create an *AMONG US: FIND THE CREWMATES* Game Tutorial,https://www.youtube.com/watch?v=557_7EEPkVc,2021-01-19,6:47,219,8,3,secretsofcodinginscratchcreateanamongusfindthecrewmatesgametutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create an *AMONG US POLUS MAP* Tutorial,https://www.youtube.com/watch?v=ePC4-pDdBPY,2021-04-14,4:33,214,8,2,secretsofcodinginscratchcreateanamonguspolusmaptutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create an *AMONG US: HIDE 'N SEEK!* Game Tutorial,https://www.youtube.com/watch?v=zn8yWhWhXOY,2021-01-26,3:07,180,4,2,secretsofcodinginscratchcreateanamongushidenseekgametutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create a *HIDE AND SEEK AMONG US* Game Tutorial,https://www.youtube.com/watch?v=sTUXc1rbjk4,2021-05-17,3:48,125,5,1,secretsofcodinginscratchcreateahideandseekamongusgametutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create a *NOT QUITE AMONG US PHYSICS GAME* Tutorial,https://www.youtube.com/watch?v=6dntSJOFn0Y,2021-03-26,9:09,83,8,5,secretsofcodinginscratchcreateanotquiteamongusphysicsgametutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create an *AMONG US FLY!* Game Tutorial,https://www.youtube.com/watch?v=aE9VsfT_vlQ,2021-03-08,7:17,77,4,3,secretsofcodinginscratchcreateanamongusflygametutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create an *AMONG US: FIND THE CREWMATES v1.2* Game Tutorial,https://www.youtube.com/watch?v=WxNAfO98En0,2022-03-18,3:36,59,4,1,secretsofcodinginscratchcreateanamongusfindthecrewmatesv12gametutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: *MINECRAFT & AMONG US PLATFORMER GAME* REMIX,https://www.youtube.com/watch?v=le57NChTiYk,2021-04-28,5:52,48,6,1,secretsofcodinginscratchminecraftamongusplatformergameremix.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create *IMPOSTER FISHING* Game Tutorial,https://www.youtube.com/watch?v=201e060h-Ag,2021-09-09,5:38,43,6,1,secretsofcodinginscratchcreateimposterfishinggametutorial.txt
Coding With Kids,Secrets of GAME DEVELOPMENT: Create your own *LAVA MAZE* GAME in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=Xm8_NWaKARI,2020-11-16,5:32,435,8,1,secretsofgamedevelopmentcreateyourownlavamazegameinmicrosoftmakecodearcade.txt
Coding With Kids,Secrets of GAME DEVELOPMENT: Create your own *LUNCH TIME CHASE* GAME in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=nV_5n_jhsVY,2020-12-04,8:43,389,5,1,secretsofgamedevelopmentcreateyourownlunchtimechasegameinmicrosoftmakecodearcade.txt
Coding With Kids,Secrets of GAME DEVELOPMENT: Create *BASKETBALL SHOOTAROUND* GAME in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=Kmr_LuqSVIc,2022-06-12,5:47,367,9,2,secretsofgamedevelopmentcreatebasketballshootaroundgameinmicrosoftmakecodearcade.txt
Coding With Kids,Secrets of GAME DEVELOPMENT: Create *SPACE SHOOTER* GAME in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=STdMqCPWgO4,2021-03-29,6:25,231,6,1,secretsofgamedevelopmentcreatespaceshootergameinmicrosoftmakecodearcade.txt
Coding With Kids,Secrets of GAME DEVELOPMENT: Create *LEMON LEAK* GAME in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=lGRiVUJv1JA,2021-05-03,3:08,153,4,7,secretsofgamedevelopmentcreatelemonleakgameinmicrosoftmakecodearcade.txt
