channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
CS Dojo,Data Structures & Algorithms #1 - What Are Data Structures?,https://www.youtube.com/watch?v=bum_19loj9A,3/12/18,16:35,2259792,45738,1044,datastructuresalgorithms1whataredatastructures.txt,3
CS Dojo,Computer Science vs Software Engineering - Which One Is A Better Major?,https://www.youtube.com/watch?v=34sxyECkEkw,2/16/18,10:15,1554792,38835,1769,computersciencevssoftwareengineeringwhichoneisabettermajor.txt,3
CS Dojo,How To Use Dictionaries In Python (Python Tutorial #8),https://www.youtube.com/watch?v=ZEZdys-fHDw,1/31/18,6:58,476536,6636,358,howtousedictionariesinpythonpythontutorial8.txt,3
CS Dojo,"How to Learn to Code - Best Resources, How to Choose a Project, and more!",https://www.youtube.com/watch?v=WKuNWrxuJ9g,1/27/18,13:05,2541058,92801,1911,howtolearntocodebestresourceshowtochooseaprojectandmore.txt,3
CS Dojo,More About For Loops in Python & Solutions to the Last 2 Problems (Python Tutorial #7),https://www.youtube.com/watch?v=iVyWLmQ0QYA,1/26/18,8:34,470869,6938,551,moreaboutforloopsinpythonsolutionstothelast2problemspythontutorial7.txt,3
CS Dojo,While Loops and The Break Statement in Python (Python Tutorial #6),https://www.youtube.com/watch?v=6TEGxJXLAWQ,1/19/18,13:19,767054,10534,1769,whileloopsandthebreakstatementinpythonpythontutorial6.txt,3
CS Dojo,What Is Competitive Programming and How To Prepare For It (LIVE with Gaurav Sen),https://www.youtube.com/watch?v=YkJm0IM1-g8,1/18/18,32:05:00,80384,2479,174,whatiscompetitiveprogrammingandhowtoprepareforitlivewithgauravsen.txt,3
CS Dojo,What Programming Language Should I Learn First?,https://www.youtube.com/watch?v=poJfwre2PIs,1/18/18,5:31,2142703,66306,2825,whatprogramminglanguageshouldilearnfirst.txt,3
CS Dojo,Introduction to For Loops in Python (Python Tutorial #5),https://www.youtube.com/watch?v=OnDr4J2UXSA,1/16/18,10:22,1663517,27803,3974,introductiontoforloopsinpythonpythontutorial5.txt,3
CS Dojo,Introduction To Lists In Python (Python Tutorial #4),https://www.youtube.com/watch?v=tw7ror9x32s,1/13/18,9:55,1232744,21423,1289,introductiontolistsinpythonpythontutorial4.txt,3
CS Dojo,What’s It Like To Be A Program Manager Intern At Microsoft? (LIVE with a former Microsoft intern),https://www.youtube.com/watch?v=riUDUTZ2yh8,1/12/18,32:15:00,16562,521,47,whatsitliketobeaprogrammanagerinternatmicrosoftlivewithaformermicrosoftintern.txt,3
CS Dojo,How To Use Functions In Python (Python Tutorial #3),https://www.youtube.com/watch?v=NSbOtYzIQI0,1/9/18,14:55,2392455,39976,2774,howtousefunctionsinpythonpythontutorial3.txt,3
CS Dojo,Dynamic Programming Interview Question #1 - Find Sets Of Numbers That Add Up To 16,https://www.youtube.com/watch?v=nqlNzOcnCfs,1/5/18,20:06,458772,6479,416,dynamicprogramminginterviewquestion1findsetsofnumbersthataddupto16.txt,3
CS Dojo,How to Use If Else Statements in Python (Python Tutorial #2),https://www.youtube.com/watch?v=AWek49wXGzI,1/2/18,19:45,2398908,50377,2644,howtouseifelsestatementsinpythonpythontutorial2.txt,3
CS Dojo,What's It Really Like To Intern At Google? (LIVE with a former Google software engineer intern),https://www.youtube.com/watch?v=DPi03dC4yp8,12/30/17,45:27:00,23689,857,56,whatsitreallyliketointernatgooglelivewithaformergooglesoftwareengineerintern.txt,3
